# epoch recerr_sq kldiv lact_dec valid_recerr_sq valid_kldiv duration
1652 1.1134095e-01 1.0512906e+02 1.2787158e+00 1.1554642e-01 1.0534968e+02 1.4396996e+04
1653 7.5267643e-02 1.0515215e+02 1.2609134e+00 1.2635441e-01 1.0572924e+02 1.4416701e+04
1654 9.5492102e-02 1.0516109e+02 1.2791783e+00 1.0425624e-01 1.0587094e+02 1.4434945e+04
1655 6.7710906e-02 1.0523525e+02 1.2624409e+00 1.4235991e-01 1.0515976e+02 1.4455626e+04
1656 1.1095479e-01 1.0511842e+02 1.2822011e+00 1.2295011e-01 1.0497349e+02 1.4477757e+04
1657 7.1444958e-02 1.0509187e+02 1.2503930e+00 9.9513553e-02 1.0497950e+02 1.4504292e+04
1658 7.6671563e-02 1.0495127e+02 1.2712321e+00 1.1809182e-01 1.0543748e+02 1.4525606e+04
1659 7.0990145e-02 1.0511266e+02 1.2652791e+00 8.9795068e-02 1.0527235e+02 1.4545815e+04
1660 5.5894133e-02 1.0511601e+02 1.2696161e+00 9.2206143e-02 1.0501179e+02 1.4572295e+04
1661 6.3443422e-02 1.0503453e+02 1.2671562e+00 1.3803075e-01 1.0595172e+02 1.4590335e+04
1662 1.1125571e-01 1.0527481e+02 1.2737235e+00 1.2705483e-01 1.0538931e+02 1.4600864e+04
1663 8.8789262e-02 1.0514663e+02 1.2646953e+00 1.1251416e-01 1.0555993e+02 1.4612075e+04
1664 6.7594029e-02 1.0515768e+02 1.2641660e+00 1.3228534e-01 1.0489295e+02 1.4633330e+04
1665 9.1190040e-02 1.0496928e+02 1.2638744e+00 9.6779756e-02 1.0534521e+02 1.4657040e+04
1666 7.6541334e-02 1.0498051e+02 1.2554821e+00 1.5443075e-01 1.0563876e+02 1.4680416e+04
1667 9.7865082e-02 1.0501971e+02 1.2688506e+00 9.0560772e-02 1.0527351e+02 1.4699754e+04
1668 6.5008149e-02 1.0513430e+02 1.2736990e+00 1.0303875e-01 1.0509013e+02 1.4718857e+04
1669 6.2312517e-02 1.0512901e+02 1.2546344e+00 9.8591633e-02 1.0550841e+02 1.4742363e+04
1670 5.6497894e-02 1.0514615e+02 1.2700223e+00 8.9459918e-02 1.0542998e+02 1.4762368e+04
1671 5.6865901e-02 1.0517792e+02 1.2656871e+00 1.0089969e-01 1.0521311e+02 1.4783670e+04
1672 6.5104775e-02 1.0521616e+02 1.2641603e+00 1.0402282e-01 1.0516602e+02 1.4804867e+04
1673 6.5382950e-02 1.0528069e+02 1.2609048e+00 9.4493859e-02 1.0516617e+02 1.4825183e+04
1674 5.3444218e-02 1.0520250e+02 1.2615478e+00 8.9474104e-02 1.0567642e+02 1.4844700e+04
1675 5.7958752e-02 1.0528786e+02 1.2630500e+00 9.3225710e-02 1.0578181e+02 1.4856768e+04
1676 6.5311804e-02 1.0535645e+02 1.2612799e+00 1.1621609e-01 1.0590165e+02 1.4877746e+04
1677 7.8614704e-02 1.0532986e+02 1.2627389e+00 1.1411329e-01 1.0598873e+02 1.4903562e+04
1678 8.9291058e-02 1.0527769e+02 1.2637814e+00 1.1716077e-01 1.0621799e+02 1.4925935e+04
1679 6.2090889e-02 1.0546659e+02 1.2588602e+00 9.2274040e-02 1.0534874e+02 1.4945858e+04
1680 5.4238085e-02 1.0541402e+02 1.2562584e+00 8.5743330e-02 1.0563738e+02 1.4969106e+04
1681 5.1981535e-02 1.0537920e+02 1.2681456e+00 9.7564772e-02 1.0585898e+02 1.4993709e+04
1682 5.9284221e-02 1.0551469e+02 1.2522137e+00 9.0812847e-02 1.0579942e+02 1.5018319e+04
1683 5.1786438e-02 1.0558694e+02 1.2647742e+00 8.9321844e-02 1.0566067e+02 1.5036864e+04
1684 5.5528030e-02 1.0565054e+02 1.2562033e+00 1.0840876e-01 1.0555872e+02 1.5053041e+04
1685 7.9152174e-02 1.0568000e+02 1.2607559e+00 1.0770906e-01 1.0587862e+02 1.5074455e+04
1686 6.6450030e-02 1.0571438e+02 1.2562644e+00 9.4646513e-02 1.0551995e+02 1.5100940e+04
1687 5.3423826e-02 1.0556362e+02 1.2574862e+00 8.6542666e-02 1.0575180e+02 1.5121232e+04
1688 4.9983881e-02 1.0556836e+02 1.2598560e+00 8.3069019e-02 1.0571777e+02 1.5140436e+04
1689 4.8964739e-02 1.0559127e+02 1.2502847e+00 8.6862862e-02 1.0589262e+02 1.5163002e+04
1690 5.2649125e-02 1.0568130e+02 1.2560685e+00 9.5242746e-02 1.0581565e+02 1.5180645e+04
1691 7.8426734e-02 1.0576448e+02 1.2643548e+00 1.5143117e-01 1.0543261e+02 1.5200926e+04
1692 1.0313757e-01 1.0565737e+02 1.2582718e+00 1.1231514e-01 1.0559016e+02 1.5226037e+04
1693 7.2215073e-02 1.0564955e+02 1.2473729e+00 1.3377322e-01 1.0602431e+02 1.5247744e+04
1694 9.4229311e-02 1.0558666e+02 1.2585914e+00 1.4797975e-01 1.0638259e+02 1.5271052e+04
1695 1.2911911e-01 1.0547029e+02 1.2581124e+00 1.6819768e-01 1.0633350e+02 1.5293877e+04
1696 9.8990686e-02 1.0569782e+02 1.2462642e+00 1.0499980e-01 1.0520512e+02 1.5320075e+04
1697 1.1028972e-01 1.0539629e+02 1.2536693e+00 1.5944442e-01 1.0523832e+02 1.5343002e+04
1698 8.7543547e-02 1.0544516e+02 1.2617240e+00 1.2392353e-01 1.0495306e+02 1.5363416e+04
1699 9.4246276e-02 1.0525029e+02 1.2576486e+00 1.5416798e-01 1.0501838e+02 1.5382468e+04
1700 1.2938771e-01 1.0515108e+02 1.2475376e+00 1.2615979e-01 1.0508314e+02 1.5405003e+04
1701 7.0739724e-02 1.0508409e+02 1.2516327e+00 1.1700611e-01 1.0569252e+02 1.5427344e+04
1702 8.1781447e-02 1.0505952e+02 1.2533994e+00 1.2597056e-01 1.0535446e+02 1.5449321e+04
1703 8.4147923e-02 1.0490719e+02 1.2547176e+00 9.3299598e-02 1.0521201e+02 1.5473957e+04
1704 7.5279184e-02 1.0477853e+02 1.2528208e+00 1.4589754e-01 1.0529797e+02 1.5496623e+04
1705 8.5540622e-02 1.0492369e+02 1.2478089e+00 1.2582561e-01 1.0460403e+02 1.5522231e+04
1706 8.0533221e-02 1.0484483e+02 1.2547078e+00 1.0712769e-01 1.0496611e+02 1.5540311e+04
1707 8.0790609e-02 1.0471795e+02 1.2447865e+00 1.1811436e-01 1.0567752e+02 1.5556977e+04
1708 8.2459182e-02 1.0496338e+02 1.2536377e+00 1.2334809e-01 1.0494008e+02 1.5579323e+04
1709 6.6739790e-02 1.0488765e+02 1.2544949e+00 9.0090349e-02 1.0505552e+02 1.5601883e+04
1710 5.8529753e-02 1.0480141e+02 1.2412190e+00 9.1879681e-02 1.0534885e+02 1.5621550e+04
1711 5.3817473e-02 1.0484159e+02 1.2492787e+00 9.3985260e-02 1.0527995e+02 1.5639534e+04
1712 7.7519678e-02 1.0488634e+02 1.2521451e+00 1.2405712e-01 1.0575993e+02 1.5657765e+04
1713 7.5296104e-02 1.0499306e+02 1.2500426e+00 8.9939266e-02 1.0536293e+02 1.5677059e+04
1714 5.0920520e-02 1.0507210e+02 1.2436376e+00 8.8579088e-02 1.0511409e+02 1.5693333e+04
1715 6.9653481e-02 1.0502480e+02 1.2501707e+00 1.4755440e-01 1.0481472e+02 1.5704010e+04
1716 1.2271608e-01 1.0498456e+02 1.2513162e+00 1.8235004e-01 1.0464921e+02 1.5712215e+04
1717 1.1957985e-01 1.0485313e+02 1.2448194e+00 1.0761312e-01 1.0508311e+02 1.5719764e+04
1718 6.3850313e-02 1.0481423e+02 1.2436360e+00 1.0131861e-01 1.0513320e+02 1.5729099e+04
1719 1.1964593e-01 1.0463979e+02 1.2414833e+00 2.2595131e-01 1.0525328e+02 1.5737900e+04
1720 1.2490240e-01 1.0460271e+02 1.2491801e+00 9.9647596e-02 1.0492205e+02 1.5748624e+04
1721 6.6205159e-02 1.0465711e+02 1.2350751e+00 1.3620944e-01 1.0395463e+02 1.5756751e+04
1722 1.3217391e-01 1.0447779e+02 1.2645766e+00 2.2733277e-01 1.0441163e+02 1.5766321e+04
1723 1.1656813e-01 1.0459277e+02 1.2250844e+00 1.2135315e-01 1.0428192e+02 1.5775750e+04
1724 1.3044682e-01 1.0441751e+02 1.2566726e+00 2.6588953e-01 1.0543240e+02 1.5783785e+04
1725 1.8498741e-01 1.0453907e+02 1.2113197e+00 1.3023235e-01 1.0420654e+02 1.5794355e+04
1726 1.6960937e-01 1.0441914e+02 1.2783337e+00 3.6753699e-01 1.0293479e+02 1.5805406e+04
1727 1.8875286e-01 1.0394384e+02 1.2335203e+00 1.4524335e-01 1.0453769e+02 1.5817818e+04
1728 1.3314304e-01 1.0430011e+02 1.2360190e+00 2.1114342e-01 1.0435689e+02 1.5827328e+04
1729 1.4778988e-01 1.0419406e+02 1.2325673e+00 1.3657153e-01 1.0427917e+02 1.5836103e+04
1730 8.5468702e-02 1.0393899e+02 1.2717150e+00 1.3051409e-01 1.0463699e+02 1.5846195e+04
1731 8.5598834e-02 1.0401259e+02 1.2224774e+00 1.0797554e-01 1.0460947e+02 1.5856452e+04
1732 6.7851096e-02 1.0404066e+02 1.2469761e+00 9.9431336e-02 1.0414506e+02 1.5866307e+04
1733 6.6970900e-02 1.0403208e+02 1.2385541e+00 1.0092416e-01 1.0421214e+02 1.5874356e+04
1734 7.1010850e-02 1.0396323e+02 1.2392312e+00 9.9394731e-02 1.0456047e+02 1.5883387e+04
1735 5.8816537e-02 1.0413317e+02 1.2406681e+00 9.3057998e-02 1.0420954e+02 1.5892561e+04
1736 5.3596467e-02 1.0405517e+02 1.2434467e+00 8.7274164e-02 1.0447190e+02 1.5902756e+04
1737 5.2048206e-02 1.0420193e+02 1.2392225e+00 8.6609229e-02 1.0429256e+02 1.5911904e+04
1738 5.1348332e-02 1.0415285e+02 1.2370273e+00 8.5904635e-02 1.0424191e+02 1.5920665e+04
1739 5.0505109e-02 1.0420303e+02 1.2434608e+00 8.8828422e-02 1.0462591e+02 1.5930157e+04
1740 4.9988512e-02 1.0430961e+02 1.2366055e+00 8.4960110e-02 1.0443496e+02 1.5941191e+04
1741 5.2407626e-02 1.0439788e+02 1.2411437e+00 8.9234494e-02 1.0465514e+02 1.5950625e+04
1742 5.8951922e-02 1.0444971e+02 1.2368295e+00 1.0659672e-01 1.0438706e+02 1.5959142e+04
1743 6.7579888e-02 1.0439910e+02 1.2403103e+00 1.0553207e-01 1.0460847e+02 1.5968754e+04
1744 5.7731792e-02 1.0444318e+02 1.2359958e+00 8.5814171e-02 1.0461245e+02 1.5980210e+04
1745 5.0916445e-02 1.0440723e+02 1.2372140e+00 9.5494077e-02 1.0488816e+02 1.5990162e+04
1746 6.1734539e-02 1.0446781e+02 1.2297658e+00 9.5543787e-02 1.0483025e+02 1.5998642e+04
1747 5.2301332e-02 1.0450258e+02 1.2424335e+00 8.5571729e-02 1.0478096e+02 1.6009079e+04
1748 4.7462672e-02 1.0454713e+02 1.2311568e+00 8.4058546e-02 1.0487742e+02 1.6018138e+04
1749 4.7000274e-02 1.0462099e+02 1.2389512e+00 8.5938521e-02 1.0509632e+02 1.6028289e+04
1750 4.8046656e-02 1.0469162e+02 1.2352096e+00 8.3853692e-02 1.0506013e+02 1.6038326e+04
1751 4.9986407e-02 1.0476038e+02 1.2375201e+00 9.1927938e-02 1.0497130e+02 1.6049262e+04
1752 6.7349933e-02 1.0470529e+02 1.2379234e+00 1.2302648e-01 1.0548811e+02 1.6058621e+04
1753 8.5876562e-02 1.0484287e+02 1.2279874e+00 1.0597775e-01 1.0497126e+02 1.6067698e+04
1754 5.5771366e-02 1.0479520e+02 1.2406642e+00 9.4482154e-02 1.0493974e+02 1.6079186e+04
1755 6.8104163e-02 1.0484689e+02 1.2275611e+00 1.1790165e-01 1.0482602e+02 1.6091120e+04
1756 7.3081419e-02 1.0482864e+02 1.2377903e+00 9.2019796e-02 1.0506407e+02 1.6100385e+04
1757 6.1736476e-02 1.0485569e+02 1.2281532e+00 1.4690119e-01 1.0559414e+02 1.6110020e+04
1758 1.3348682e-01 1.0497293e+02 1.2325623e+00 1.1426264e-01 1.0492453e+02 1.6119868e+04
1759 1.0293993e-01 1.0486172e+02 1.2401420e+00 2.9353169e-01 1.0442415e+02 1.6129248e+04
1760 1.6855687e-01 1.0468485e+02 1.2242085e+00 1.1870372e-01 1.0495392e+02 1.6139170e+04
1761 1.4927478e-01 1.0446613e+02 1.2418321e+00 2.6378763e-01 1.0485180e+02 1.6150168e+04
1762 1.3313484e-01 1.0437975e+02 1.2192875e+00 1.7361969e-01 1.0465388e+02 1.6159372e+04
1763 1.9155727e-01 1.0428393e+02 1.2321599e+00 1.5493190e-01 1.0334061e+02 1.6169558e+04
1764 9.9766880e-02 1.0359364e+02 1.2262793e+00 2.0847206e-01 1.0479038e+02 1.6179592e+04
1765 1.8487243e-01 1.0358942e+02 1.2229179e+00 1.7765304e-01 1.0436899e+02 1.6188744e+04
1766 1.1329450e-01 1.0361111e+02 1.2174580e+00 1.7496613e-01 1.0344245e+02 1.6198226e+04
1767 1.0783682e-01 1.0349205e+02 1.2362180e+00 1.3562995e-01 1.0341974e+02 1.6206583e+04
1768 9.3157813e-02 1.0321645e+02 1.2275141e+00 1.4586815e-01 1.0432241e+02 1.6216829e+04
1769 1.1385918e-01 1.0349884e+02 1.2242851e+00 1.0693701e-01 1.0388474e+02 1.6225902e+04
1770 8.5387357e-02 1.0351434e+02 1.2274510e+00 1.2474595e-01 1.0298484e+02 1.6237603e+04
1771 7.9550050e-02 1.0325279e+02 1.2274027e+00 1.2796313e-01 1.0363898e+02 1.6250597e+04
1772 9.4910115e-02 1.0332266e+02 1.2415041e+00 1.0677901e-01 1.0338924e+02 1.6259315e+04
1773 7.3747590e-02 1.0329385e+02 1.2184353e+00 1.2314010e-01 1.0329654e+02 1.6268212e+04
1774 7.2146654e-02 1.0331951e+02 1.2350342e+00 1.2570435e-01 1.0292408e+02 1.6277860e+04
1775 7.1415022e-02 1.0317424e+02 1.2269884e+00 1.0215040e-01 1.0312386e+02 1.6286869e+04
1776 6.3564681e-02 1.0313650e+02 1.2229444e+00 9.6712388e-02 1.0338845e+02 1.6296626e+04
1777 5.8018316e-02 1.0326189e+02 1.2218150e+00 9.1355354e-02 1.0333329e+02 1.6308361e+04
1778 5.6024071e-02 1.0330793e+02 1.2330574e+00 9.4278671e-02 1.0326494e+02 1.6318015e+04
1779 5.3234726e-02 1.0328645e+02 1.2195681e+00 8.9643456e-02 1.0371131e+02 1.6328235e+04
1780 4.9832683e-02 1.0348817e+02 1.2267221e+00 8.4585086e-02 1.0394014e+02 1.6337366e+04
1781 4.7041923e-02 1.0357797e+02 1.2238433e+00 8.2336925e-02 1.0397546e+02 1.6345425e+04
1782 5.2270833e-02 1.0362074e+02 1.2269149e+00 1.0479624e-01 1.0440098e+02 1.6355732e+04
1783 6.8632841e-02 1.0375721e+02 1.2224238e+00 8.8701114e-02 1.0404148e+02 1.6365138e+04
1784 5.5490527e-02 1.0387946e+02 1.2265159e+00 1.0465000e-01 1.0367756e+02 1.6373343e+04
1785 6.5299422e-02 1.0380030e+02 1.2283615e+00 8.8864930e-02 1.0401248e+02 1.6382432e+04
1786 6.3309453e-02 1.0386545e+02 1.2100179e+00 1.2696438e-01 1.0439822e+02 1.6391519e+04
1787 6.8297394e-02 1.0394670e+02 1.2391465e+00 9.2780761e-02 1.0416412e+02 1.6404490e+04
1788 6.6248678e-02 1.0395119e+02 1.2161257e+00 1.0454559e-01 1.0393539e+02 1.6416075e+04
1789 5.4701995e-02 1.0391623e+02 1.2245710e+00 8.6644739e-02 1.0413602e+02 1.6424687e+04
1790 4.9602605e-02 1.0396189e+02 1.2168196e+00 8.6606845e-02 1.0448557e+02 1.6435242e+04
1791 4.8622355e-02 1.0412163e+02 1.2252095e+00 8.3615340e-02 1.0439013e+02 1.6443071e+04
1792 4.8380699e-02 1.0415932e+02 1.2214738e+00 8.5407645e-02 1.0445092e+02 1.6450927e+04
1793 4.6011318e-02 1.0419717e+02 1.2273790e+00 8.8040143e-02 1.0455427e+02 1.6459718e+04
1794 4.9399544e-02 1.0429382e+02 1.2208691e+00 9.3201980e-02 1.0419257e+02 1.6468302e+04
1795 6.2783845e-02 1.0436166e+02 1.2204599e+00 1.0937551e-01 1.0410966e+02 1.6480181e+04
1796 6.7979805e-02 1.0437294e+02 1.2236952e+00 1.0117905e-01 1.0435536e+02 1.6489846e+04
1797 5.3923093e-02 1.0437560e+02 1.2177528e+00 8.5354082e-02 1.0464271e+02 1.6499881e+04
1798 5.0197393e-02 1.0443764e+02 1.2210571e+00 8.9831173e-02 1.0465844e+02 1.6507833e+04
1799 4.7901019e-02 1.0445381e+02 1.2171812e+00 9.0058915e-02 1.0477981e+02 1.6520266e+04
1800 5.0968461e-02 1.0452825e+02 1.2248731e+00 9.0655014e-02 1.0451232e+02 1.6529836e+04
1801 5.2518010e-02 1.0454008e+02 1.2109442e+00 8.6884871e-02 1.0472269e+02 1.6539042e+04
1802 4.7467157e-02 1.0456678e+02 1.2231714e+00 9.0706185e-02 1.0508401e+02 1.6549518e+04
1803 5.8853205e-02 1.0466083e+02 1.2175670e+00 1.0833291e-01 1.0532629e+02 1.6557156e+04
1804 8.9600675e-02 1.0474005e+02 1.2250397e+00 1.4231670e-01 1.0519353e+02 1.6567917e+04
1805 8.4798947e-02 1.0475135e+02 1.2075865e+00 9.9388830e-02 1.0509179e+02 1.6575741e+04
1806 5.3203139e-02 1.0467037e+02 1.2297493e+00 8.9540273e-02 1.0490952e+02 1.6583587e+04
1807 5.3424761e-02 1.0477333e+02 1.2029759e+00 9.8805405e-02 1.0474089e+02 1.6594216e+04
1808 5.4118786e-02 1.0474602e+02 1.2254714e+00 8.7170333e-02 1.0515130e+02 1.6603305e+04
1809 4.9894962e-02 1.0477522e+02 1.2127490e+00 9.5879853e-02 1.0541174e+02 1.6614560e+04
1810 6.0575582e-02 1.0483068e+02 1.2226547e+00 1.1414780e-01 1.0553278e+02 1.6623771e+04
1811 9.3081675e-02 1.0485165e+02 1.2114971e+00 1.3667621e-01 1.0533182e+02 1.6633470e+04
1812 6.7164004e-02 1.0486941e+02 1.2116828e+00 8.6668111e-02 1.0506999e+02 1.6642016e+04
1813 7.9278916e-02 1.0505301e+02 1.2225972e+00 1.7537457e-01 1.0426144e+02 1.6651397e+04
1814 1.1029335e-01 1.0474203e+02 1.2106500e+00 9.1940641e-02 1.0496751e+02 1.6661236e+04
1815 6.9787085e-02 1.0475353e+02 1.2177136e+00 1.6220002e-01 1.0538980e+02 1.6671886e+04
1816 1.1801060e-01 1.0475259e+02 1.2072892e+00 1.1278515e-01 1.0510256e+02 1.6679657e+04
1817 7.8050271e-02 1.0486990e+02 1.2257054e+00 1.2509003e-01 1.0497707e+02 1.6688998e+04
1818 7.8503907e-02 1.0488407e+02 1.1926278e+00 1.0806833e-01 1.0505465e+02 1.6697009e+04
1819 6.0216662e-02 1.0490970e+02 1.2229191e+00 9.4042689e-02 1.0548297e+02 1.6705670e+04
1820 5.9568964e-02 1.0499203e+02 1.2183489e+00 9.4446175e-02 1.0547280e+02 1.6712845e+04
1821 5.4366503e-02 1.0495625e+02 1.2032917e+00 9.0327807e-02 1.0515817e+02 1.6724129e+04
1822 5.2076183e-02 1.0488190e+02 1.2138344e+00 8.9764044e-02 1.0514121e+02 1.6734527e+04
1823 5.1096726e-02 1.0482188e+02 1.2092292e+00 8.4287360e-02 1.0503548e+02 1.6742800e+04
1824 4.5933142e-02 1.0485802e+02 1.2175148e+00 8.4655039e-02 1.0502479e+02 1.6751948e+04
1825 4.4635177e-02 1.0492299e+02 1.2152768e+00 8.5571073e-02 1.0492764e+02 1.6760496e+04
1826 4.6078172e-02 1.0487842e+02 1.2031647e+00 8.4608085e-02 1.0512630e+02 1.6768722e+04
1827 4.7430955e-02 1.0495316e+02 1.2151775e+00 1.0082145e-01 1.0510087e+02 1.6778100e+04
1828 8.7862551e-02 1.0498986e+02 1.2152895e+00 1.6241559e-01 1.0476510e+02 1.6788159e+04
1829 1.0467436e-01 1.0488884e+02 1.2092282e+00 1.3193302e-01 1.0498393e+02 1.6799530e+04
1830 7.6132707e-02 1.0488148e+02 1.2027214e+00 1.0187277e-01 1.0465945e+02 1.6807548e+04
1831 6.6873685e-02 1.0471938e+02 1.2109796e+00 1.2093286e-01 1.0559337e+02 1.6818311e+04
1832 7.8037553e-02 1.0500758e+02 1.2069746e+00 1.0660583e-01 1.0499418e+02 1.6825810e+04
1833 5.4426335e-02 1.0497376e+02 1.2122405e+00 1.0030330e-01 1.0508130e+02 1.6833051e+04
1834 6.7192376e-02 1.0496715e+02 1.2086563e+00 9.3686298e-02 1.0513512e+02 1.6841606e+04
1835 5.0706640e-02 1.0498360e+02 1.2032733e+00 9.2895836e-02 1.0572551e+02 1.6853277e+04
1836 5.0722189e-02 1.0502113e+02 1.2140843e+00 8.9050964e-02 1.0518204e+02 1.6862956e+04
1837 5.9815425e-02 1.0495582e+02 1.2052052e+00 1.2476134e-01 1.0574802e+02 1.6870806e+04
1838 7.9678901e-02 1.0501078e+02 1.2110302e+00 1.2125086e-01 1.0556902e+02 1.6879709e+04
1839 7.3065013e-02 1.0500000e+02 1.2096062e+00 1.1234924e-01 1.0534031e+02 1.6889676e+04
1840 8.3662204e-02 1.0509360e+02 1.2049778e+00 1.3544177e-01 1.0433314e+02 1.6897324e+04
1841 9.2929989e-02 1.0486156e+02 1.2046314e+00 1.1402808e-01 1.0466048e+02 1.6906797e+04
1842 5.7906486e-02 1.0490761e+02 1.2066734e+00 9.5231161e-02 1.0540492e+02 1.6915571e+04
1843 5.4939836e-02 1.0512088e+02 1.2013526e+00 9.5291331e-02 1.0557536e+02 1.6924042e+04
1844 5.0988868e-02 1.0527612e+02 1.2069821e+00 9.3829602e-02 1.0555984e+02 1.6935073e+04
1845 5.2880384e-02 1.0520643e+02 1.2021337e+00 1.0276720e-01 1.0570406e+02 1.6944841e+04
1846 8.2618847e-02 1.0520415e+02 1.2056936e+00 1.5617077e-01 1.0591721e+02 1.6952710e+04
1847 9.8575518e-02 1.0516547e+02 1.2077836e+00 1.0048901e-01 1.0536147e+02 1.6960973e+04
1848 5.7606265e-02 1.0506435e+02 1.2016212e+00 9.3375444e-02 1.0536732e+02 1.6967893e+04
1849 5.1954154e-02 1.0510520e+02 1.2046846e+00 8.7413937e-02 1.0521914e+02 1.6977795e+04
1850 4.7584239e-02 1.0510958e+02 1.1989156e+00 8.6927556e-02 1.0535516e+02 1.6986746e+04
1851 4.9270764e-02 1.0519048e+02 1.2112172e+00 8.9855783e-02 1.0539955e+02 1.6995903e+04
1852 5.5485707e-02 1.0522390e+02 1.2024570e+00 1.1337780e-01 1.0535139e+02 1.7005845e+04
1853 8.7524727e-02 1.0534283e+02 1.2044768e+00 1.4105505e-01 1.0471297e+02 1.7014436e+04
1854 9.1163844e-02 1.0514684e+02 1.1997167e+00 9.9299371e-02 1.0502961e+02 1.7022288e+04
1855 5.1634103e-02 1.0514301e+02 1.2063984e+00 9.7066604e-02 1.0504321e+02 1.7031758e+04
1856 6.1170038e-02 1.0515702e+02 1.1947271e+00 1.1577421e-01 1.0522882e+02 1.7039446e+04
1857 7.8637734e-02 1.0521426e+02 1.2028537e+00 9.3764134e-02 1.0535790e+02 1.7046259e+04
1858 5.9871577e-02 1.0519351e+02 1.1967829e+00 1.3178831e-01 1.0588557e+02 1.7054412e+04
1859 9.8175615e-02 1.0521659e+02 1.2102005e+00 1.0333140e-01 1.0553653e+02 1.7063652e+04
1860 6.0509454e-02 1.0522190e+02 1.1872072e+00 1.0950333e-01 1.0493005e+02 1.7072180e+04
1861 8.2200177e-02 1.0508898e+02 1.2172908e+00 1.1706966e-01 1.0501793e+02 1.7080792e+04
1862 6.3122362e-02 1.0504385e+02 1.1917405e+00 8.9317769e-02 1.0500454e+02 1.7088700e+04
1863 5.0194632e-02 1.0504310e+02 1.2033725e+00 8.7895557e-02 1.0534888e+02 1.7098514e+04
1864 5.3985614e-02 1.0513515e+02 1.1957462e+00 1.0065712e-01 1.0563435e+02 1.7107816e+04
1865 5.7626847e-02 1.0523430e+02 1.2048831e+00 1.0205064e-01 1.0538766e+02 1.7116605e+04
1866 6.6467978e-02 1.0516862e+02 1.1949277e+00 1.2402535e-01 1.0505077e+02 1.7124764e+04
1867 8.9610741e-02 1.0511243e+02 1.2016824e+00 1.1213776e-01 1.0474171e+02 1.7131996e+04
1868 8.7719232e-02 1.0510705e+02 1.1918721e+00 1.9491836e-01 1.0469078e+02 1.7139645e+04
1869 1.5147918e-01 1.0520195e+02 1.2060729e+00 1.3410175e-01 1.0505036e+02 1.7147923e+04
1870 1.3260221e-01 1.0505416e+02 1.1921141e+00 1.9712347e-01 1.0597488e+02 1.7156022e+04
1871 1.6042727e-01 1.0504955e+02 1.2000722e+00 1.8729427e-01 1.0641197e+02 1.7166409e+04
1872 1.7993693e-01 1.0523077e+02 1.1895304e+00 2.2862747e-01 1.0423730e+02 1.7176199e+04
1873 2.4131325e-01 1.0448863e+02 1.1976608e+00 3.9469826e-01 1.0335258e+02 1.7185336e+04
1874 2.8251442e-01 1.0399514e+02 1.1855427e+00 2.1704648e-01 1.0481763e+02 1.7193226e+04
1875 3.7425864e-01 1.0367847e+02 1.2172912e+00 7.0903367e-01 1.0506619e+02 1.7202251e+04
1876 5.9691423e-01 1.0305566e+02 1.2481672e+00 5.4844779e-01 1.0589287e+02 1.7212141e+04
1877 5.3610152e-01 1.0344947e+02 1.1604897e+00 4.7813049e-01 1.0373090e+02 1.7220446e+04
1878 4.4538337e-01 1.0182730e+02 1.2891999e+00 5.0282121e-01 1.0241347e+02 1.7229948e+04
1879 5.4083329e-01 1.0096841e+02 1.1926392e+00 3.7550247e-01 1.0069356e+02 1.7239906e+04
1880 3.5298371e-01 1.0071584e+02 1.2299893e+00 3.4600109e-01 9.9655762e+01 1.7249951e+04
1881 3.1648517e-01 1.0060309e+02 1.0801549e+00 4.9776432e-01 1.0226054e+02 1.7260641e+04
1882 3.4298798e-01 1.0118768e+02 1.2188334e+00 3.6799255e-01 9.9601814e+01 1.7271054e+04
1883 2.7407494e-01 1.0039299e+02 1.1878872e+00 2.5904143e-01 1.0042519e+02 1.7278188e+04
1884 2.0812763e-01 1.0021920e+02 1.1948695e+00 1.7362957e-01 9.9116188e+01 1.7288875e+04
1885 1.5903506e-01 9.9411621e+01 1.1597863e+00 1.4193644e-01 9.9118629e+01 1.7299537e+04
1886 1.3120812e-01 9.8803001e+01 1.1827568e+00 1.2979752e-01 9.9097092e+01 1.7309713e+04
1887 1.1367096e-01 9.8772285e+01 1.1685741e+00 1.3874656e-01 9.8443359e+01 1.7313752e+04
1888 1.0405470e-01 9.8557167e+01 1.1928753e+00 1.2316322e-01 9.9264748e+01 1.7324126e+04
1889 9.8714277e-02 9.8704254e+01 1.1801851e+00 9.6892998e-02 9.9160469e+01 1.7335081e+04
1890 7.9162210e-02 9.8793884e+01 1.1917067e+00 9.2689455e-02 9.9192101e+01 1.7344647e+04
1891 7.3940270e-02 9.9061600e+01 1.1785605e+00 9.1772035e-02 9.9258522e+01 1.7352562e+04
1892 6.9231592e-02 9.9217522e+01 1.1822705e+00 8.8807039e-02 9.9400291e+01 1.7361774e+04
1893 6.5759070e-02 9.9373428e+01 1.1836671e+00 8.6711474e-02 9.9591072e+01 1.7368324e+04
1894 6.3096769e-02 9.9535400e+01 1.1780820e+00 8.5191727e-02 9.9774826e+01 1.7375574e+04
1895 6.1216082e-02 9.9701271e+01 1.1840307e+00 8.6390346e-02 9.9826523e+01 1.7384046e+04
