# epoch recerr_sq kldiv lact_dec valid_recerr_sq valid_kldiv duration
1490 6.8396217e-01 1.9476244e+02 0.0000000e+00 5.9186137e-01 1.8957274e+02 2.0032990e+03
1491 6.5070188e-01 1.9489682e+02 0.0000000e+00 6.2500465e-01 1.8964517e+02 2.0046993e+03
1492 6.5778458e-01 1.9479688e+02 0.0000000e+00 6.0660315e-01 1.9009991e+02 2.0070047e+03
1493 6.5371180e-01 1.9476619e+02 0.0000000e+00 6.7879301e-01 1.8950124e+02 2.0090142e+03
1494 6.6580981e-01 1.9468199e+02 0.0000000e+00 6.0602158e-01 1.8997063e+02 2.0109597e+03
1495 7.0558184e-01 1.9463133e+02 0.0000000e+00 6.6006953e-01 1.9077631e+02 2.0124265e+03
1496 6.6739362e-01 1.9476242e+02 0.0000000e+00 6.8505400e-01 1.8980629e+02 2.0152108e+03
1497 6.7504328e-01 1.9431012e+02 0.0000000e+00 7.4349219e-01 1.9252052e+02 2.0166557e+03
1498 6.8342471e-01 1.9512885e+02 0.0000000e+00 6.6345245e-01 1.9016475e+02 2.0186388e+03
1499 6.7475599e-01 1.9472427e+02 0.0000000e+00 6.3998419e-01 1.9181056e+02 2.0205101e+03
1500 6.4176363e-01 1.9498289e+02 0.0000000e+00 6.0361850e-01 1.9005275e+02 2.0223474e+03
1501 6.3194311e-01 1.9453343e+02 0.0000000e+00 5.8459610e-01 1.8998114e+02 2.0244065e+03
1502 6.1688828e-01 1.9425047e+02 0.0000000e+00 5.7587743e-01 1.8947368e+02 2.0266472e+03
1503 6.1973214e-01 1.9404166e+02 0.0000000e+00 5.6973028e-01 1.8959224e+02 2.0290249e+03
1504 6.3507408e-01 1.9400880e+02 0.0000000e+00 5.7815719e-01 1.9001256e+02 2.0309871e+03
1505 6.1321908e-01 1.9385565e+02 0.0000000e+00 5.7595521e-01 1.9065683e+02 2.0332906e+03
1506 6.0009485e-01 1.9413791e+02 0.0000000e+00 5.6915200e-01 1.9014716e+02 2.0350243e+03
1507 6.0192358e-01 1.9382831e+02 0.0000000e+00 5.8138931e-01 1.9056680e+02 2.0369329e+03
1508 6.1898059e-01 1.9412953e+02 0.0000000e+00 5.8953542e-01 1.9028534e+02 2.0388713e+03
1509 6.2838000e-01 1.9444669e+02 0.0000000e+00 5.5151331e-01 1.9035715e+02 2.0401612e+03
1510 6.2931931e-01 1.9495529e+02 0.0000000e+00 6.6545892e-01 1.8992892e+02 2.0422974e+03
1511 6.5652895e-01 1.9440744e+02 0.0000000e+00 5.6898504e-01 1.9031912e+02 2.0442974e+03
1512 6.0844415e-01 1.9442143e+02 0.0000000e+00 6.0609388e-01 1.8933063e+02 2.0466370e+03
1513 6.6730917e-01 1.9424342e+02 0.0000000e+00 6.6180313e-01 1.8972937e+02 2.0486151e+03
1514 6.6344965e-01 1.9420648e+02 0.0000000e+00 5.7757586e-01 1.9044212e+02 2.0504814e+03
1515 6.6077507e-01 1.9442235e+02 0.0000000e+00 5.8105928e-01 1.8975545e+02 2.0522052e+03
1516 6.2127972e-01 1.9435793e+02 0.0000000e+00 6.0341120e-01 1.8894398e+02 2.0544383e+03
1517 6.2600017e-01 1.9392308e+02 0.0000000e+00 6.5007865e-01 1.8963301e+02 2.0566890e+03
1518 6.4151329e-01 1.9379254e+02 0.0000000e+00 6.5132749e-01 1.8840199e+02 2.0583882e+03
1519 6.3575959e-01 1.9352972e+02 0.0000000e+00 6.2142158e-01 1.9010855e+02 2.0605109e+03
1520 6.2548697e-01 1.9350018e+02 0.0000000e+00 6.0349423e-01 1.8961899e+02 2.0627889e+03
1521 6.1565363e-01 1.9360442e+02 0.0000000e+00 5.6499052e-01 1.8997565e+02 2.0644354e+03
1522 5.8958751e-01 1.9317418e+02 0.0000000e+00 5.5771369e-01 1.8944025e+02 2.0662557e+03
1523 5.8676142e-01 1.9348941e+02 0.0000000e+00 5.4621887e-01 1.8918477e+02 2.0675642e+03
1524 5.8605802e-01 1.9358847e+02 0.0000000e+00 5.4470491e-01 1.8937860e+02 2.0693380e+03
1525 5.9296679e-01 1.9380118e+02 0.0000000e+00 6.0538763e-01 1.9063527e+02 2.0718009e+03
1526 6.1747748e-01 1.9365471e+02 0.0000000e+00 5.6102425e-01 1.9000246e+02 2.0743033e+03
1527 6.2387103e-01 1.9394789e+02 0.0000000e+00 5.6417841e-01 1.8961909e+02 2.0759980e+03
1528 5.8599925e-01 1.9359258e+02 0.0000000e+00 5.9618217e-01 1.9065672e+02 2.0778646e+03
1529 5.9182882e-01 1.9400795e+02 0.0000000e+00 5.5067134e-01 1.8985977e+02 2.0796012e+03
1530 6.1587012e-01 1.9390913e+02 0.0000000e+00 5.6614256e-01 1.8953110e+02 2.0820177e+03
1531 5.7670844e-01 1.9382843e+02 0.0000000e+00 5.2575427e-01 1.8967192e+02 2.0838616e+03
1532 5.8094597e-01 1.9377570e+02 0.0000000e+00 5.4742724e-01 1.9023251e+02 2.0856400e+03
1533 5.8460343e-01 1.9404083e+02 0.0000000e+00 5.9696728e-01 1.8912703e+02 2.0883280e+03
1534 6.0095167e-01 1.9347173e+02 0.0000000e+00 5.3285348e-01 1.8889607e+02 2.0902187e+03
1535 5.8081251e-01 1.9331024e+02 0.0000000e+00 5.8780247e-01 1.8917363e+02 2.0921868e+03
1536 7.3043990e-01 1.9331715e+02 0.0000000e+00 7.9322791e-01 1.8921027e+02 2.0941289e+03
1537 7.3194712e-01 1.9347124e+02 0.0000000e+00 5.6737977e-01 1.9039560e+02 2.0963011e+03
1538 6.4013994e-01 1.9378004e+02 0.0000000e+00 5.4631317e-01 1.8999858e+02 2.0980402e+03
1539 5.9198523e-01 1.9354790e+02 0.0000000e+00 5.2655733e-01 1.8948166e+02 2.0998078e+03
1540 5.8800125e-01 1.9312131e+02 0.0000000e+00 5.4258668e-01 1.8831387e+02 2.1016121e+03
1541 5.7245409e-01 1.9262807e+02 0.0000000e+00 5.5218667e-01 1.8883466e+02 2.1037373e+03
1542 5.8441269e-01 1.9256929e+02 0.0000000e+00 5.3173065e-01 1.8909926e+02 2.1058075e+03
1543 5.6544638e-01 1.9282478e+02 0.0000000e+00 5.2233475e-01 1.8855322e+02 2.1076961e+03
1544 5.7824063e-01 1.9293465e+02 0.0000000e+00 5.7946336e-01 1.8820230e+02 2.1099427e+03
1545 6.1517793e-01 1.9245851e+02 0.0000000e+00 5.2709174e-01 1.8824701e+02 2.1118456e+03
1546 5.5745399e-01 1.9237758e+02 0.0000000e+00 5.2581209e-01 1.8852356e+02 2.1140237e+03
1547 5.7149005e-01 1.9259761e+02 0.0000000e+00 5.4153788e-01 1.8863699e+02 2.1160180e+03
1548 5.6265813e-01 1.9296169e+02 0.0000000e+00 5.0489390e-01 1.8850600e+02 2.1180740e+03
1549 5.5729306e-01 1.9285638e+02 0.0000000e+00 5.3248340e-01 1.8823410e+02 2.1202557e+03
1550 5.5413181e-01 1.9312563e+02 0.0000000e+00 5.1940137e-01 1.8840234e+02 2.1224258e+03
1551 5.6868476e-01 1.9308359e+02 0.0000000e+00 5.4717982e-01 1.8902602e+02 2.1245077e+03
1552 5.7022512e-01 1.9320805e+02 0.0000000e+00 5.3006059e-01 1.8811856e+02 2.1272564e+03
1553 5.7777429e-01 1.9308418e+02 0.0000000e+00 5.3195262e-01 1.8824666e+02 2.1291776e+03
1554 5.6433469e-01 1.9307114e+02 0.0000000e+00 5.7131785e-01 1.8936719e+02 2.1308959e+03
1555 6.1350012e-01 1.9322003e+02 0.0000000e+00 5.4958254e-01 1.8940404e+02 2.1332262e+03
1556 5.6486225e-01 1.9311127e+02 0.0000000e+00 5.7756764e-01 1.8899307e+02 2.1351630e+03
1557 5.7584488e-01 1.9314578e+02 0.0000000e+00 5.2918714e-01 1.8910333e+02 2.1373041e+03
1558 5.6477052e-01 1.9275883e+02 0.0000000e+00 5.3109151e-01 1.8824605e+02 2.1387541e+03
1559 5.7106411e-01 1.9245424e+02 0.0000000e+00 5.0327253e-01 1.8809956e+02 2.1404477e+03
1560 5.4683471e-01 1.9227127e+02 0.0000000e+00 5.1397890e-01 1.8870941e+02 2.1426170e+03
1561 5.5959946e-01 1.9267117e+02 0.0000000e+00 5.1668733e-01 1.8847578e+02 2.1445610e+03
1562 5.4997343e-01 1.9266988e+02 0.0000000e+00 5.0591826e-01 1.8844296e+02 2.1465827e+03
1563 5.4730111e-01 1.9261504e+02 0.0000000e+00 5.3484231e-01 1.8803203e+02 2.1484854e+03
1564 5.8881247e-01 1.9227122e+02 0.0000000e+00 5.3097785e-01 1.8832646e+02 2.1504506e+03
1565 5.6072199e-01 1.9270813e+02 0.0000000e+00 5.6604612e-01 1.8873300e+02 2.1520021e+03
1566 6.0482728e-01 1.9279158e+02 0.0000000e+00 5.5005246e-01 1.8890936e+02 2.1534721e+03
1567 5.6620955e-01 1.9316559e+02 0.0000000e+00 5.6392294e-01 1.8767015e+02 2.1553681e+03
1568 5.8341104e-01 1.9337534e+02 0.0000000e+00 5.0448686e-01 1.8937799e+02 2.1569120e+03
1569 5.3697038e-01 1.9388657e+02 0.0000000e+00 5.1619357e-01 1.8949998e+02 2.1594817e+03
1570 5.4120898e-01 1.9374625e+02 0.0000000e+00 4.9456605e-01 1.8968394e+02 2.1613599e+03
1571 5.4173803e-01 1.9360352e+02 0.0000000e+00 5.0197464e-01 1.8893866e+02 2.1630598e+03
1572 5.3650260e-01 1.9330896e+02 0.0000000e+00 5.2571344e-01 1.8922990e+02 2.1650637e+03
1573 5.4061824e-01 1.9310406e+02 0.0000000e+00 5.0462419e-01 1.8868938e+02 2.1673844e+03
1574 5.3296465e-01 1.9304123e+02 0.0000000e+00 4.9086499e-01 1.8860201e+02 2.1694104e+03
1575 5.3180224e-01 1.9291757e+02 0.0000000e+00 4.9683547e-01 1.8871527e+02 2.1712413e+03
1576 5.2571028e-01 1.9297881e+02 0.0000000e+00 4.9519536e-01 1.8824307e+02 2.1734171e+03
1577 5.2910030e-01 1.9297971e+02 0.0000000e+00 4.9674112e-01 1.8891003e+02 2.1749738e+03
1578 5.2715677e-01 1.9307825e+02 0.0000000e+00 4.9695262e-01 1.8911536e+02 2.1775312e+03
1579 5.3043020e-01 1.9320303e+02 0.0000000e+00 5.2437615e-01 1.8977679e+02 2.1794837e+03
1580 5.5495375e-01 1.9335567e+02 0.0000000e+00 5.4761261e-01 1.8985152e+02 2.1818374e+03
1581 6.0616666e-01 1.9380211e+02 0.0000000e+00 4.9839249e-01 1.8944159e+02 2.1843778e+03
1582 5.6967735e-01 1.9372083e+02 0.0000000e+00 5.0001073e-01 1.8939449e+02 2.1863243e+03
1583 5.8855343e-01 1.9368892e+02 0.0000000e+00 5.1772100e-01 1.8876059e+02 2.1885496e+03
1584 5.4995644e-01 1.9342223e+02 0.0000000e+00 5.1438332e-01 1.8944002e+02 2.1905525e+03
1585 5.5116904e-01 1.9326334e+02 0.0000000e+00 5.1821637e-01 1.8948248e+02 2.1925602e+03
1586 5.3543061e-01 1.9306418e+02 0.0000000e+00 5.1180458e-01 1.8875417e+02 2.1942409e+03
1587 5.3176314e-01 1.9295824e+02 0.0000000e+00 4.8623210e-01 1.8830011e+02 2.1961950e+03
1588 5.2313441e-01 1.9293736e+02 0.0000000e+00 4.8857391e-01 1.8883589e+02 2.1984639e+03
1589 5.2406520e-01 1.9323851e+02 0.0000000e+00 4.9329025e-01 1.8855617e+02 2.2001728e+03
1590 5.4622895e-01 1.9310506e+02 0.0000000e+00 5.5065775e-01 1.8946414e+02 2.2021892e+03
1591 5.8660090e-01 1.9299791e+02 0.0000000e+00 5.0650322e-01 1.8978040e+02 2.2036496e+03
1592 5.2554607e-01 1.9367445e+02 0.0000000e+00 5.2939343e-01 1.8873712e+02 2.2057202e+03
1593 6.1171156e-01 1.9355357e+02 0.0000000e+00 5.5868238e-01 1.8913133e+02 2.2074651e+03
1594 5.4501915e-01 1.9369582e+02 0.0000000e+00 5.2568024e-01 1.9008818e+02 2.2091071e+03
1595 5.5375397e-01 1.9385670e+02 0.0000000e+00 5.0365961e-01 1.8925056e+02 2.2110070e+03
1596 5.3803515e-01 1.9361070e+02 0.0000000e+00 5.1897144e-01 1.8818520e+02 2.2127916e+03
1597 5.6420934e-01 1.9321187e+02 0.0000000e+00 5.4410201e-01 1.8778888e+02 2.2150150e+03
1598 5.4734313e-01 1.9291051e+02 0.0000000e+00 5.2796721e-01 1.8927261e+02 2.2172708e+03
1599 5.6642228e-01 1.9283136e+02 0.0000000e+00 5.2836013e-01 1.8869365e+02 2.2190978e+03
1600 5.3933716e-01 1.9254478e+02 0.0000000e+00 5.3409880e-01 1.8737584e+02 2.2210728e+03
1601 5.7439035e-01 1.9234633e+02 0.0000000e+00 4.8438042e-01 1.8861237e+02 2.2227001e+03
1602 5.3685486e-01 1.9287387e+02 0.0000000e+00 5.0993627e-01 1.8942761e+02 2.2248251e+03
1603 5.2596259e-01 1.9296063e+02 0.0000000e+00 4.8730806e-01 1.8864995e+02 2.2268094e+03
1604 5.2780074e-01 1.9276324e+02 0.0000000e+00 5.0112838e-01 1.8805421e+02 2.2287830e+03
1605 5.4213142e-01 1.9251958e+02 0.0000000e+00 5.2922124e-01 1.8783389e+02 2.2306813e+03
1606 5.3955340e-01 1.9260796e+02 0.0000000e+00 4.8266709e-01 1.8815695e+02 2.2330417e+03
1607 5.1516044e-01 1.9310504e+02 0.0000000e+00 4.8846897e-01 1.8765918e+02 2.2348476e+03
1608 5.1725370e-01 1.9298172e+02 0.0000000e+00 5.1066887e-01 1.8886543e+02 2.2368310e+03
1609 5.3619188e-01 1.9311516e+02 0.0000000e+00 4.7564122e-01 1.8901187e+02 2.2390878e+03
1610 5.2741885e-01 1.9314082e+02 0.0000000e+00 5.0215560e-01 1.8905547e+02 2.2410660e+03
1611 5.1739526e-01 1.9340765e+02 0.0000000e+00 4.8880029e-01 1.8844272e+02 2.2433965e+03
1612 5.2695924e-01 1.9330203e+02 0.0000000e+00 4.8100525e-01 1.8954488e+02 2.2456517e+03
1613 5.2767867e-01 1.9338196e+02 0.0000000e+00 4.8639801e-01 1.8871297e+02 2.2480368e+03
1614 5.1860422e-01 1.9340376e+02 0.0000000e+00 4.9439427e-01 1.8818033e+02 2.2501891e+03
1615 5.1383811e-01 1.9346687e+02 0.0000000e+00 4.8582667e-01 1.8847308e+02 2.2517045e+03
1616 5.1930475e-01 1.9375671e+02 0.0000000e+00 4.9083406e-01 1.8889349e+02 2.2536665e+03
1617 5.2912724e-01 1.9381348e+02 0.0000000e+00 4.7733915e-01 1.8957619e+02 2.2560076e+03
1618 5.0862694e-01 1.9396347e+02 0.0000000e+00 4.7249615e-01 1.8899191e+02 2.2579273e+03
1619 5.0759387e-01 1.9394536e+02 0.0000000e+00 4.8542270e-01 1.8874171e+02 2.2594617e+03
1620 5.1174378e-01 1.9402597e+02 0.0000000e+00 4.7415307e-01 1.8882741e+02 2.2618733e+03
1621 5.0372607e-01 1.9402296e+02 0.0000000e+00 4.7772709e-01 1.8994588e+02 2.2642656e+03
1622 5.1731128e-01 1.9444481e+02 0.0000000e+00 4.9026832e-01 1.9013458e+02 2.2657391e+03
1623 5.0988632e-01 1.9457686e+02 0.0000000e+00 4.7233114e-01 1.9017145e+02 2.2675436e+03
1624 5.0952631e-01 1.9463023e+02 0.0000000e+00 4.8125416e-01 1.8971074e+02 2.2692013e+03
1625 5.0425458e-01 1.9440512e+02 0.0000000e+00 4.7277325e-01 1.8980777e+02 2.2713971e+03
1626 5.2156198e-01 1.9429898e+02 0.0000000e+00 5.0941694e-01 1.8943385e+02 2.2734983e+03
1627 5.5175704e-01 1.9487990e+02 0.0000000e+00 5.4316813e-01 1.8944043e+02 2.2753985e+03
1628 5.5708766e-01 1.9459265e+02 0.0000000e+00 4.7871846e-01 1.9076346e+02 2.2772271e+03
1629 5.1831990e-01 1.9482402e+02 0.0000000e+00 4.7837266e-01 1.9064328e+02 2.2793458e+03
1630 5.2920985e-01 1.9460445e+02 0.0000000e+00 4.8532975e-01 1.9041077e+02 2.2817947e+03
1631 5.2300227e-01 1.9435497e+02 0.0000000e+00 5.0221789e-01 1.9016560e+02 2.2842380e+03
1632 5.2655363e-01 1.9412138e+02 0.0000000e+00 4.9463311e-01 1.8985028e+02 2.2861640e+03
1633 5.1594156e-01 1.9370137e+02 0.0000000e+00 4.6932614e-01 1.8858891e+02 2.2878577e+03
1634 5.1005179e-01 1.9376518e+02 0.0000000e+00 4.9408609e-01 1.8848540e+02 2.2900074e+03
1635 5.2623123e-01 1.9373422e+02 0.0000000e+00 4.9189880e-01 1.8833614e+02 2.2922208e+03
1636 5.1706487e-01 1.9374031e+02 0.0000000e+00 4.9138188e-01 1.8930551e+02 2.2938216e+03
1637 5.3459960e-01 1.9398862e+02 0.0000000e+00 4.9630561e-01 1.9014682e+02 2.2955627e+03
1638 5.2350771e-01 1.9425934e+02 0.0000000e+00 4.7363472e-01 1.8946756e+02 2.2972696e+03
1639 5.1121241e-01 1.9419788e+02 0.0000000e+00 4.8590332e-01 1.8990594e+02 2.2987115e+03
1640 5.0545710e-01 1.9436363e+02 0.0000000e+00 4.9740875e-01 1.8998273e+02 2.3013227e+03
1641 5.6921214e-01 1.9406822e+02 0.0000000e+00 5.4150659e-01 1.8948198e+02 2.3028317e+03
1642 5.4239333e-01 1.9403355e+02 0.0000000e+00 6.1711127e-01 1.8827911e+02 2.3043496e+03
1643 6.2440211e-01 1.9420703e+02 0.0000000e+00 5.2854049e-01 1.9016864e+02 2.3060603e+03
1644 5.6271434e-01 1.9479117e+02 0.0000000e+00 5.7042676e-01 1.8978563e+02 2.3077651e+03
1645 5.6061083e-01 1.9472240e+02 0.0000000e+00 5.2246237e-01 1.8858492e+02 2.3100136e+03
1646 5.3948957e-01 1.9411342e+02 0.0000000e+00 4.8237151e-01 1.8787987e+02 2.3119990e+03
1647 5.3444725e-01 1.9319754e+02 0.0000000e+00 4.9114114e-01 1.8949197e+02 2.3141897e+03
1648 5.1574975e-01 1.9337213e+02 0.0000000e+00 4.9261051e-01 1.8971617e+02 2.3161397e+03
1649 5.1540393e-01 1.9332742e+02 0.0000000e+00 4.6791685e-01 1.8905531e+02 2.3182221e+03
1650 5.0676829e-01 1.9311398e+02 0.0000000e+00 4.9372205e-01 1.8895663e+02 2.3200585e+03
1651 5.0445610e-01 1.9330180e+02 0.0000000e+00 4.6261173e-01 1.8827499e+02 2.3218574e+03
1652 5.0226015e-01 1.9325459e+02 0.0000000e+00 4.7505668e-01 1.8783261e+02 2.3238080e+03
1653 5.0667512e-01 1.9320189e+02 0.0000000e+00 4.6863234e-01 1.8775116e+02 2.3259289e+03
1654 4.9566939e-01 1.9327611e+02 0.0000000e+00 4.6054649e-01 1.8852364e+02 2.3279579e+03
1655 4.9030319e-01 1.9372301e+02 0.0000000e+00 4.6390170e-01 1.8864230e+02 2.3301436e+03
1656 4.8966384e-01 1.9365599e+02 0.0000000e+00 4.6414983e-01 1.8946861e+02 2.3314693e+03
1657 4.9747932e-01 1.9382246e+02 0.0000000e+00 4.6996522e-01 1.8888371e+02 2.3336384e+03
1658 4.9723747e-01 1.9365637e+02 0.0000000e+00 4.6230644e-01 1.8889514e+02 2.3354030e+03
1659 4.9924713e-01 1.9385274e+02 0.0000000e+00 4.8512188e-01 1.8862474e+02 2.3379450e+03
1660 5.0489801e-01 1.9423531e+02 0.0000000e+00 4.5944878e-01 1.8942245e+02 2.3397047e+03
1661 4.8916057e-01 1.9414285e+02 0.0000000e+00 4.6256211e-01 1.8997397e+02 2.3419870e+03
1662 4.9188766e-01 1.9433745e+02 0.0000000e+00 4.5674187e-01 1.8991051e+02 2.3436701e+03
1663 4.9488723e-01 1.9446866e+02 0.0000000e+00 4.7350934e-01 1.8914957e+02 2.3464673e+03
1664 5.0940621e-01 1.9481090e+02 0.0000000e+00 4.7923180e-01 1.8895946e+02 2.3484240e+03
1665 5.0885582e-01 1.9471616e+02 0.0000000e+00 4.8094261e-01 1.9061455e+02 2.3507159e+03
1666 5.2535057e-01 1.9475446e+02 0.0000000e+00 4.8322502e-01 1.9054124e+02 2.3526839e+03
1667 5.0516343e-01 1.9495050e+02 0.0000000e+00 5.0558507e-01 1.8961281e+02 2.3545369e+03
1668 5.5418265e-01 1.9454694e+02 0.0000000e+00 4.7719780e-01 1.8897784e+02 2.3562251e+03
1669 5.0899196e-01 1.9417628e+02 0.0000000e+00 5.3310293e-01 1.8932693e+02 2.3579057e+03
1670 5.4296964e-01 1.9379828e+02 0.0000000e+00 4.6230543e-01 1.8889923e+02 2.3599379e+03
1671 5.1948774e-01 1.9363393e+02 0.0000000e+00 4.5638335e-01 1.8792374e+02 2.3626488e+03
1672 5.0096244e-01 1.9353996e+02 0.0000000e+00 4.9070480e-01 1.8883331e+02 2.3645756e+03
1673 5.0182688e-01 1.9382944e+02 0.0000000e+00 4.6949783e-01 1.8922272e+02 2.3663250e+03
1674 4.9923003e-01 1.9416977e+02 0.0000000e+00 4.7040990e-01 1.8886958e+02 2.3687319e+03
1675 5.0557196e-01 1.9392891e+02 0.0000000e+00 4.6767879e-01 1.8861058e+02 2.3705439e+03
1676 5.1261485e-01 1.9387833e+02 0.0000000e+00 5.1048911e-01 1.8833775e+02 2.3724040e+03
1677 5.1250839e-01 1.9362550e+02 0.0000000e+00 4.6503744e-01 1.8920154e+02 2.3741789e+03
1678 5.3086203e-01 1.9385608e+02 0.0000000e+00 5.1065212e-01 1.8930750e+02 2.3766780e+03
1679 5.1384670e-01 1.9445357e+02 0.0000000e+00 4.9104294e-01 1.8961275e+02 2.3782411e+03
1680 5.1055253e-01 1.9405727e+02 0.0000000e+00 4.8878109e-01 1.8969278e+02 2.3800989e+03
1681 5.3825641e-01 1.9403404e+02 0.0000000e+00 4.9813485e-01 1.8907394e+02 2.3821894e+03
1682 5.1590860e-01 1.9414964e+02 0.0000000e+00 5.0111735e-01 1.8895392e+02 2.3840771e+03
1683 5.4494190e-01 1.9403004e+02 0.0000000e+00 5.1596642e-01 1.8880243e+02 2.3860602e+03
1684 5.1049447e-01 1.9349315e+02 0.0000000e+00 5.0077635e-01 1.8963573e+02 2.3879877e+03
1685 5.2703398e-01 1.9324792e+02 0.0000000e+00 4.8669648e-01 1.8830544e+02 2.3907416e+03
1686 5.3038806e-01 1.9305859e+02 0.0000000e+00 5.0329673e-01 1.8811679e+02 2.3927830e+03
1687 5.0826365e-01 1.9270982e+02 0.0000000e+00 4.9127188e-01 1.8748199e+02 2.3942905e+03
1688 5.0434160e-01 1.9248625e+02 0.0000000e+00 4.7193953e-01 1.8764879e+02 2.3960289e+03
1689 5.0880629e-01 1.9263142e+02 0.0000000e+00 4.6951881e-01 1.8825826e+02 2.3982799e+03
1690 4.9353153e-01 1.9309628e+02 0.0000000e+00 4.8067975e-01 1.8867552e+02 2.4001685e+03
1691 4.9589264e-01 1.9338370e+02 0.0000000e+00 4.6682557e-01 1.8755586e+02 2.4015916e+03
1692 4.9980095e-01 1.9307332e+02 0.0000000e+00 5.0927544e-01 1.8747308e+02 2.4038429e+03
1693 5.3952545e-01 1.9315379e+02 0.0000000e+00 4.7812718e-01 1.8777394e+02 2.4060220e+03
1694 5.0626421e-01 1.9352342e+02 0.0000000e+00 5.2907562e-01 1.8849414e+02 2.4082984e+03
1695 5.3158116e-01 1.9333093e+02 0.0000000e+00 4.7769412e-01 1.8967117e+02 2.4099589e+03
1696 5.2121085e-01 1.9388388e+02 0.0000000e+00 4.7753337e-01 1.8954488e+02 2.4117527e+03
1697 5.0942922e-01 1.9409070e+02 0.0000000e+00 4.7950912e-01 1.8905408e+02 2.4138591e+03
1698 4.9712572e-01 1.9408873e+02 0.0000000e+00 4.6654242e-01 1.8836093e+02 2.4159027e+03
1699 5.0057513e-01 1.9367511e+02 0.0000000e+00 4.6947217e-01 1.8858554e+02 2.4183077e+03
1700 4.9332845e-01 1.9340985e+02 0.0000000e+00 4.8580784e-01 1.9017001e+02 2.4202776e+03
1701 5.1188982e-01 1.9389117e+02 0.0000000e+00 4.7183755e-01 1.8953416e+02 2.4223544e+03
1702 5.0246245e-01 1.9396379e+02 0.0000000e+00 4.8426190e-01 1.8797495e+02 2.4241238e+03
1703 5.1307237e-01 1.9350754e+02 0.0000000e+00 4.7495219e-01 1.8774188e+02 2.4262667e+03
1704 4.9207139e-01 1.9326282e+02 0.0000000e+00 4.5970157e-01 1.8856349e+02 2.4281898e+03
1705 5.0821584e-01 1.9312047e+02 0.0000000e+00 5.2867061e-01 1.8917493e+02 2.4294222e+03
1706 5.1955825e-01 1.9377728e+02 0.0000000e+00 4.7785056e-01 1.8814287e+02 2.4313023e+03
1707 5.1994711e-01 1.9377261e+02 0.0000000e+00 4.9265441e-01 1.8813582e+02 2.4329486e+03
1708 5.1281857e-01 1.9362691e+02 0.0000000e+00 4.8885000e-01 1.8887680e+02 2.4349539e+03
1709 5.0636369e-01 1.9362691e+02 0.0000000e+00 5.0125098e-01 1.8873264e+02 2.4363656e+03
1710 5.0097293e-01 1.9371346e+02 0.0000000e+00 4.5763680e-01 1.8815961e+02 2.4384311e+03
1711 5.0202996e-01 1.9350197e+02 0.0000000e+00 4.6968719e-01 1.8732214e+02 2.4401669e+03
1712 4.9223572e-01 1.9302028e+02 0.0000000e+00 4.6524870e-01 1.8803404e+02 2.4423906e+03
1713 5.0640315e-01 1.9271210e+02 0.0000000e+00 4.9549332e-01 1.8839360e+02 2.4444489e+03
1714 5.0589520e-01 1.9332895e+02 0.0000000e+00 4.6471214e-01 1.8788898e+02 2.4461074e+03
1715 4.8877990e-01 1.9338226e+02 0.0000000e+00 4.5818081e-01 1.8811635e+02 2.4480171e+03
1716 4.8888579e-01 1.9300410e+02 0.0000000e+00 4.6730503e-01 1.8807120e+02 2.4506732e+03
1717 4.9208331e-01 1.9293452e+02 0.0000000e+00 4.6789548e-01 1.8765164e+02 2.4521887e+03
1718 4.9256122e-01 1.9268318e+02 0.0000000e+00 4.8933229e-01 1.8700237e+02 2.4539455e+03
1719 5.2297813e-01 1.9279547e+02 0.0000000e+00 4.9405470e-01 1.8785011e+02 2.4552581e+03
1720 5.0183737e-01 1.9340958e+02 0.0000000e+00 4.6690604e-01 1.8940918e+02 2.4577362e+03
1721 5.1456571e-01 1.9355133e+02 0.0000000e+00 5.0031781e-01 1.8881960e+02 2.4600720e+03
1722 5.1013750e-01 1.9322731e+02 0.0000000e+00 4.6752068e-01 1.8778920e+02 2.4617686e+03
1723 5.0715280e-01 1.9294922e+02 0.0000000e+00 4.8530442e-01 1.8789690e+02 2.4636446e+03
1724 5.0941324e-01 1.9276460e+02 0.0000000e+00 4.9101076e-01 1.8720920e+02 2.4654467e+03
1725 4.9541974e-01 1.9253975e+02 0.0000000e+00 4.5928681e-01 1.8739240e+02 2.4678364e+03
1726 5.2052897e-01 1.9284535e+02 0.0000000e+00 5.2145553e-01 1.8766359e+02 2.4698439e+03
1727 5.0869942e-01 1.9295941e+02 0.0000000e+00 4.6808729e-01 1.8774677e+02 2.4713734e+03
1728 4.9874696e-01 1.9293344e+02 0.0000000e+00 4.4827095e-01 1.8754192e+02 2.4734997e+03
1729 4.9242896e-01 1.9297977e+02 0.0000000e+00 4.6246362e-01 1.8750273e+02 2.4755131e+03
1730 4.9117333e-01 1.9295259e+02 0.0000000e+00 4.6990708e-01 1.8787660e+02 2.4772619e+03
1731 4.8756370e-01 1.9295450e+02 0.0000000e+00 4.7665024e-01 1.8769052e+02 2.4796719e+03
1732 5.0775427e-01 1.9278850e+02 0.0000000e+00 4.7668612e-01 1.8763058e+02 2.4816479e+03
1733 4.8760796e-01 1.9269920e+02 0.0000000e+00 4.6094263e-01 1.8751324e+02 2.4835906e+03
