# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
104 4.1286564e+00 8.7542086e+00 2.0710459e+01 3.5270318e-01 0.0000000e+00 3.9106445e+00 8.4921017e+00 3.2265535e+02
105 4.1301179e+00 8.7634726e+00 2.0813972e+01 3.8432735e-01 0.0000000e+00 3.8870420e+00 8.4539099e+00 3.2603970e+02
106 4.1234941e+00 8.7518120e+00 2.0402546e+01 3.4937713e-01 0.0000000e+00 3.8876519e+00 8.4452019e+00 3.2954498e+02
107 4.1173644e+00 8.7635746e+00 2.0135067e+01 3.8734236e-01 0.0000000e+00 3.8815448e+00 8.4638004e+00 3.3222605e+02
108 4.1181135e+00 8.7470388e+00 1.9964651e+01 3.5101110e-01 0.0000000e+00 3.8867209e+00 8.4410343e+00 3.3542210e+02
109 4.1167912e+00 8.7386246e+00 1.9816694e+01 3.6152589e-01 0.0000000e+00 3.9015610e+00 8.4320154e+00 3.3857118e+02
110 4.1222882e+00 8.7617836e+00 1.9532043e+01 3.5379297e-01 0.0000000e+00 3.9221559e+00 8.4516191e+00 3.4142934e+02
111 4.1373644e+00 8.7744398e+00 1.9374792e+01 3.7380907e-01 0.0000000e+00 3.8764067e+00 8.4858570e+00 3.4445290e+02
112 4.1191807e+00 8.7769880e+00 1.9368320e+01 3.5309586e-01 0.0000000e+00 3.8992152e+00 8.5132132e+00 3.4728674e+02
113 4.1147161e+00 8.7826614e+00 1.9197077e+01 3.4430933e-01 0.0000000e+00 3.8777270e+00 8.4840403e+00 3.5097185e+02
114 4.1049957e+00 8.7857695e+00 1.9013157e+01 3.5933307e-01 0.0000000e+00 3.8829577e+00 8.4645824e+00 3.5368946e+02
115 4.1141529e+00 8.7715492e+00 1.8793797e+01 3.4245649e-01 0.0000000e+00 3.8933272e+00 8.4478931e+00 3.5664321e+02
116 4.1173830e+00 8.7571516e+00 1.8529539e+01 3.4435850e-01 0.0000000e+00 3.8650796e+00 8.4732723e+00 3.5971471e+02
117 4.1058784e+00 8.7823143e+00 1.8385443e+01 3.3717725e-01 0.0000000e+00 3.8699479e+00 8.4830990e+00 3.6303624e+02
118 4.1085968e+00 8.7907867e+00 1.8286594e+01 3.3590320e-01 0.0000000e+00 3.8755820e+00 8.4706936e+00 3.6586524e+02
119 4.1119094e+00 8.7557650e+00 1.8041208e+01 3.5334367e-01 0.0000000e+00 3.9189816e+00 8.4936342e+00 3.6906402e+02
120 4.1253529e+00 8.7708082e+00 1.7970224e+01 3.4400642e-01 0.0000000e+00 3.9391291e+00 8.5007420e+00 3.7240595e+02
121 4.1234121e+00 8.7848911e+00 1.7937233e+01 3.4568322e-01 0.0000000e+00 3.9125161e+00 8.4872265e+00 3.7515619e+02
122 4.1151595e+00 8.8031654e+00 1.7786016e+01 3.1699654e-01 0.0000000e+00 3.8966618e+00 8.5181417e+00 3.7862033e+02
123 4.1024437e+00 8.8336267e+00 1.7737337e+01 3.4016287e-01 0.0000000e+00 3.8793824e+00 8.5229073e+00 3.8180934e+02
124 4.1012502e+00 8.8244810e+00 1.7454012e+01 3.4419513e-01 0.0000000e+00 3.8576851e+00 8.5324316e+00 3.8485483e+02
