# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
114 1.2074162e+00 1.0627271e+01 1.1168529e+01 8.0522907e-04 0.0000000e+00 1.0461875e+00 1.3873629e+01 1.4382707e+02
115 1.1041355e+00 1.0614672e+01 1.0953013e+01 6.6732103e-04 0.0000000e+00 1.6196666e+00 1.7090876e+01 1.4509554e+02
116 1.1576209e+00 1.1508280e+01 1.1135648e+01 7.7974505e-04 0.0000000e+00 1.3023384e+00 1.5638142e+01 1.4636925e+02
117 1.2557468e+00 1.2355967e+01 1.1213877e+01 7.9957279e-04 0.0000000e+00 8.9240563e-01 9.3094492e+00 1.4763703e+02
118 1.1078082e+00 1.2661536e+01 1.1123622e+01 6.0803344e-04 0.0000000e+00 1.3604426e+00 7.1266913e+00 1.4877515e+02
119 1.1958851e+00 1.2533272e+01 1.0959714e+01 7.0192985e-04 0.0000000e+00 9.4311559e-01 8.7000914e+00 1.4999400e+02
120 1.1219220e+00 1.1400513e+01 1.0220953e+01 7.4380578e-04 0.0000000e+00 1.0141606e+00 1.4234291e+01 1.5127365e+02
121 1.1155477e+00 1.0313754e+01 9.5817127e+00 5.8997981e-04 0.0000000e+00 1.3713048e+00 1.6228617e+01 1.5252872e+02
122 1.0801882e+00 1.0564196e+01 9.8194885e+00 6.9166644e-04 0.0000000e+00 1.1490988e+00 1.4924096e+01 1.5385453e+02
123 1.1893272e+00 1.2003916e+01 1.0264519e+01 7.5570191e-04 0.0000000e+00 8.1376183e-01 9.1724577e+00 1.5521485e+02
124 1.0729719e+00 1.2337536e+01 9.9771242e+00 5.7456398e-04 0.0000000e+00 1.5088774e+00 6.4339123e+00 1.5654864e+02
125 1.1507998e+00 1.1832457e+01 9.6377258e+00 6.7691092e-04 0.0000000e+00 1.0171385e+00 8.0880241e+00 1.5781747e+02
126 1.1167842e+00 1.0808222e+01 9.3042116e+00 6.9825130e-04 0.0000000e+00 8.9412606e-01 1.3859434e+01 1.5908864e+02
