# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
177 4.4434112e-01 3.2273826e+03 6.7722034e+00 1.8156625e-04 2.7030277e+00 4.0880919e-01 3.5147266e+03 3.0265324e+02
178 4.1585806e-01 3.2012920e+03 6.5783958e+00 1.8692372e-04 2.7102368e+00 4.0163732e-01 3.8529565e+03 3.0441871e+02
179 4.0430048e-01 3.8852263e+03 6.3839865e+00 1.7595291e-04 2.7029817e+00 4.1498983e-01 4.6557544e+03 3.0612303e+02
180 3.8201815e-01 4.6612886e+03 6.0612297e+00 1.8941343e-04 2.5256855e+00 4.2305425e-01 4.9852915e+03 3.0786362e+02
181 4.0065286e-01 3.9908865e+03 6.0694432e+00 1.8540688e-04 2.7108779e+00 4.4725969e-01 3.3456099e+03 3.0954694e+02
182 4.1556641e-01 3.2622385e+03 6.2520757e+00 1.8221012e-04 2.7163150e+00 3.9947894e-01 2.8250994e+03 3.1125082e+02
183 3.9644569e-01 2.6907056e+03 6.3880229e+00 1.7951638e-04 2.5818040e+00 4.1648090e-01 2.8272224e+03 3.1294009e+02
184 4.3081105e-01 2.5139990e+03 6.7127266e+00 1.8461175e-04 2.6778233e+00 4.1026127e-01 2.3474919e+03 3.1469464e+02
185 4.0699694e-01 2.3894314e+03 6.6225615e+00 1.7648876e-04 2.6647069e+00 4.3862477e-01 2.4101208e+03 3.1641132e+02
186 4.0980244e-01 2.6093323e+03 6.6554894e+00 1.8434496e-04 2.6638939e+00 4.0086544e-01 3.2470366e+03 3.1809908e+02
