# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
89 5.5954576e-01 2.1881235e+01 8.7646322e+00 3.5351169e-01 3.7245972e+00 6.2927830e-01 2.1763266e+01 1.2460083e+02
90 5.5901742e-01 2.1939104e+01 8.6866884e+00 3.5933515e-01 3.7463431e+00 6.3972265e-01 2.1812391e+01 1.2640632e+02
91 5.5962598e-01 2.1972855e+01 8.5934591e+00 3.4430444e-01 3.7477415e+00 6.3655573e-01 2.1729105e+01 1.2752894e+02
92 5.5769706e-01 2.1959942e+01 8.4931097e+00 3.6112401e-01 3.6979373e+00 6.3229370e-01 2.1931427e+01 1.2890695e+02
93 5.5913043e-01 2.2005722e+01 8.3707094e+00 3.6598364e-01 3.7212591e+00 6.2442458e-01 2.1858080e+01 1.3014128e+02
94 5.5114287e-01 2.2048527e+01 8.3136473e+00 3.1113434e-01 3.7214515e+00 6.1953235e-01 2.1946287e+01 1.3149150e+02
95 5.4487669e-01 2.2064459e+01 8.2279215e+00 3.1484222e-01 3.6927483e+00 6.1708385e-01 2.1908958e+01 1.3286318e+02
96 5.4506707e-01 2.2062988e+01 8.1336136e+00 3.2196030e-01 3.6782253e+00 6.2171483e-01 2.1852989e+01 1.3416787e+02
97 5.5097824e-01 2.2072855e+01 8.0557833e+00 3.1547400e-01 3.6593158e+00 6.2926126e-01 2.1978577e+01 1.3563702e+02
98 5.5749440e-01 2.2178980e+01 7.9901514e+00 3.0918688e-01 3.6884460e+00 6.4779907e-01 2.1896976e+01 1.3708867e+02
99 5.6811154e-01 2.2144411e+01 7.9069953e+00 3.1523338e-01 3.6547508e+00 6.5156502e-01 2.1960270e+01 1.3892495e+02
100 5.7002789e-01 2.2199684e+01 7.8065410e+00 3.4450385e-01 3.6953228e+00 6.5584260e-01 2.1952560e+01 1.4052301e+02
101 5.6670702e-01 2.2196140e+01 7.7373829e+00 3.2995820e-01 3.6152968e+00 6.3108009e-01 2.1921675e+01 1.4304534e+02
102 5.5417526e-01 2.2270910e+01 7.6732125e+00 3.0359167e-01 3.6357305e+00 6.3352031e-01 2.2021254e+01 1.4424344e+02
103 5.5065483e-01 2.2238367e+01 7.6024289e+00 3.5477260e-01 3.6697524e+00 6.2010336e-01 2.1966238e+01 1.4571839e+02
104 5.5431384e-01 2.2169468e+01 7.5602932e+00 3.1087407e-01 3.6007068e+00 6.2164545e-01 2.1975840e+01 1.4713113e+02
