# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
153 3.2134438e+01 1.0620234e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3600098e+01 1.0407277e+03 1.5803418e+02
154 3.2069592e+01 1.0793639e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.6266804e+01 1.0495487e+03 1.5906991e+02
155 3.2229908e+01 1.0685514e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5156334e+01 1.0855615e+03 1.6013729e+02
156 3.1982792e+01 1.0964088e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5991165e+01 1.0431550e+03 1.6132935e+02
157 3.1857567e+01 1.1059669e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4093960e+01 1.0823839e+03 1.6240631e+02
158 3.1939306e+01 1.1020288e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4664669e+01 1.0552471e+03 1.6345570e+02
159 3.2151569e+01 1.1205441e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4364941e+01 1.0738081e+03 1.6445063e+02
160 3.1830494e+01 1.1337759e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4085243e+01 1.1338057e+03 1.6564182e+02
161 3.1788801e+01 1.1418595e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4448605e+01 1.0727662e+03 1.6679065e+02
162 3.1772228e+01 1.1401407e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4105572e+01 1.0728582e+03 1.6788284e+02
163 3.1666727e+01 1.1425704e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4507954e+01 1.0950901e+03 1.6888119e+02
164 3.2208294e+01 1.1691493e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4074177e+01 1.1534532e+03 1.6988780e+02
165 3.1773384e+01 1.1868232e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4461670e+01 1.1507925e+03 1.7099195e+02
166 3.2362022e+01 1.1915669e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5133827e+01 1.1686350e+03 1.7217026e+02
167 3.1779470e+01 1.2200306e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3824795e+01 1.1879772e+03 1.7319063e+02
168 3.1405865e+01 1.2041158e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4518135e+01 1.1733621e+03 1.7434582e+02
169 3.1698042e+01 1.1983906e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4594223e+01 1.1706536e+03 1.7535590e+02
170 3.1396444e+01 1.2027751e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5360210e+01 1.1842509e+03 1.7635437e+02
171 3.1620247e+01 1.1999236e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.3764214e+01 1.1593096e+03 1.7739590e+02
172 3.1398766e+01 1.2009011e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4653690e+01 1.1649675e+03 1.7845516e+02
173 3.1276173e+01 1.1951915e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5292809e+01 1.1961499e+03 1.7950062e+02
174 3.1413170e+01 1.2094703e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5116478e+01 1.1625247e+03 1.8055990e+02
175 3.1609121e+01 1.2225051e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4256027e+01 1.2237551e+03 1.8159022e+02
176 3.1322081e+01 1.2566257e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4413723e+01 1.1769136e+03 1.8266909e+02
177 3.1510283e+01 1.2565927e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5260231e+01 1.2281659e+03 1.8373353e+02
178 3.1339966e+01 1.2804386e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4214138e+01 1.2277899e+03 1.8482837e+02
179 3.1486973e+01 1.2749565e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5616268e+01 1.2411171e+03 1.8585910e+02
180 3.1191082e+01 1.2844644e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4499115e+01 1.2360040e+03 1.8693028e+02
181 3.1230560e+01 1.2864972e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.4624382e+01 1.2876606e+03 1.8797608e+02
